date,account,total_pnl,num_trades,avg_pnl,win_rate,total_volume,avg_leverage,Classification
2023-01-05,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,3,0.0,0.0,476.99280999999996,1.0,Fear
2023-05-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,9,0.0,0.0,50005.82917,1.0,Neutral
2024-01-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-129.53146,18,-7.196192222222223,0.05555555555555555,264239.51261,1.0,Greed
2024-01-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,6,0.0,0.0,2008.1847710000002,1.0,Greed
2024-01-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,8244.241409,137,60.176944591240876,0.9343065693430657,472974.663145,1.0,Greed
2024-01-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.840939,29,0.028997896551724137,0.06896551724137931,134989.46131,1.0,Greed
2024-01-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2507.122467,48,52.2317180625,0.8333333333333334,204481.039535,1.0,Greed
2024-01-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,14,0.0,0.0,87025.4638,1.0,Greed
2024-01-06,0x8477e447846c758f5a675856001ea72298fd9cb5,91.510419,25,3.66041676,0.36,12834.623744,1.0,Greed
2024-01-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1202.488212,13,92.49909323076923,0.6923076923076923,97200.55572,1.0,Greed
2024-01-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3863.351096,51,75.7519822745098,0.3333333333333333,265469.58605832,1.0,Greed
2024-01-08,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,1,0.0,0.0,0.7385587107465,1.0,Greed
2024-01-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,13,0.0,0.0,143994.99914,1.0,Greed
2024-01-08,0x8477e447846c758f5a675856001ea72298fd9cb5,167.080017,34,4.914118147058823,0.11764705882352941,48714.34987,1.0,Greed
2024-01-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,9,0.0,0.0,35064.42504,1.0,Greed
2024-01-09,0x8477e447846c758f5a675856001ea72298fd9cb5,137.433093,12,11.452757750000002,0.4166666666666667,12359.663834683,1.0,Extreme Greed
2024-01-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,0.0,0.0,139954.32129,1.0,Greed
2024-01-11,0x2c229d22b100a7beb69122eed721cee9b24011dd,-0.09906000000000104,14,-0.00707571428571436,0.2857142857142857,29949.930139999997,1.0,Extreme Greed
2024-01-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1040.5747959999999,9,115.61942177777776,0.2222222222222222,231031.10267,1.0,Extreme Greed
2024-01-12,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,1,0.0,0.0,0.062531380961,1.0,Greed
2024-01-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,4458.25495,193,23.099766580310877,0.5025906735751295,47695.61760482,1.0,Greed
2024-01-12,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,13.566929,3,4.522309666666667,0.6666666666666666,34.095160279999995,1.0,Greed
2024-01-12,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,1,0.0,0.0,199.81188,1.0,Greed
2024-01-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,197.422418,4,49.3556045,0.5,1434.857507,1.0,Greed
2024-01-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,337.835516,27,12.512426518518518,0.5925925925925926,600205.85119,1.0,Greed
2024-01-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,3,0.0,0.0,2998.770608,1.0,Greed
2024-01-12,0x8477e447846c758f5a675856001ea72298fd9cb5,1169.432253,123,9.507579292682927,0.44715447154471544,109899.305676,1.0,Greed
2024-01-12,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,34709.852428,61,569.0139742295082,0.8032786885245902,52243.584915,1.0,Greed
2024-02-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,783.979116,17,46.11641858823529,0.47058823529411764,121348.72987200001,1.0,Greed
2024-02-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,456.423473,42,10.867225547619048,0.30952380952380953,474278.433764,1.0,Greed
2024-02-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1674.715167,24,69.779798625,0.875,60253.783355,1.0,Greed
2024-02-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-1443.814567,7,-206.25922385714284,0.0,2943.7591,1.0,Greed
2024-02-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,883.760812,37,23.88542735135135,0.32432432432432434,224664.59761,1.0,Greed
2024-02-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,4,0.0,0.0,14999.878,1.0,Greed
2024-02-06,0x8477e447846c758f5a675856001ea72298fd9cb5,192.906947,93,2.074268247311828,0.3655913978494624,29464.546476,1.0,Greed
2024-02-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2421.253116,18,134.514062,0.7222222222222222,33347.468420000005,1.0,Greed
2024-02-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,36,0.0,0.0,295967.1237608986,1.0,Greed
2024-02-08,0x8477e447846c758f5a675856001ea72298fd9cb5,228.247701,15,15.2165134,0.8,29767.081960000003,1.0,Greed
2024-02-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,554.12049,12,46.1767075,0.4166666666666667,70586.15078,1.0,Greed
2024-02-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,2,0.0,0.0,30000.424769999998,1.0,Greed
2024-02-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,0.0,0.0,99954.34189,1.0,Greed
2024-02-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,2,0.0,0.0,39999.9936,1.0,Greed
2024-02-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1283.846047,140,9.170328907142856,0.5214285714285715,19651.645503401953,1.0,Greed
2024-02-12,0x2c229d22b100a7beb69122eed721cee9b24011dd,16196.864846,53,305.60122350943396,0.5660377358490566,124483.23659,1.0,Greed
2024-02-12,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,1,0.0,0.0,1.8491791999999997e-06,1.0,Greed
2024-02-12,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,1,0.0,0.0,46692.72,1.0,Greed
2024-02-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,754.7378,17,44.396341176470585,0.35294117647058826,300751.23254,1.0,Greed
2024-02-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,6,0.0,0.0,2043.92009,1.0,Greed
2024-02-12,0x8477e447846c758f5a675856001ea72298fd9cb5,254.15562,8,31.7694525,0.125,13343.431700000001,1.0,Greed
2024-02-12,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0,44,0.0,0.0,78277.289414,1.0,Greed
2024-03-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,866.015507,67,12.925604582089552,0.417910447761194,394499.36837399995,1.0,Extreme Greed
2024-03-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,223.30918699999998,56,3.9876640535714283,0.10714285714285714,603819.98881,1.0,Extreme Greed
2024-03-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,8361.086245,79,105.83653474683545,0.6835443037974683,390745.677042,1.0,Extreme Greed
2024-03-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,126.7884,2,63.3942,0.5,6887.901600000001,1.0,Extreme Greed
2024-03-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,2,0.0,0.0,9999.66,1.0,Extreme Greed
2024-03-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5319.861625,23,231.2983315217391,0.6956521739130435,277373.28015,1.0,Extreme Greed
2024-03-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-13.844579999999999,7,-1.9777971428571426,0.14285714285714285,330.51174000000003,1.0,Extreme Greed
2024-03-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,6,0.0,0.0,4978.8469700000005,1.0,Extreme Greed
2024-03-06,0x8477e447846c758f5a675856001ea72298fd9cb5,562.808208,70,8.040117257142859,0.6285714285714286,21466.868433,1.0,Extreme Greed
2024-03-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1118.387284,10,111.8387284,0.4,103880.07558,1.0,Extreme Greed
2024-03-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,8,0.0,0.0,75720.57960000001,1.0,Extreme Greed
2024-03-08,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,1,0.0,0.0,0.6532699224808001,1.0,Extreme Greed
2024-03-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,13,0.0,0.0,112478.99085,1.0,Extreme Greed
2024-03-08,0x8477e447846c758f5a675856001ea72298fd9cb5,464.1897,1,464.1897,1.0,4534.0875,1.0,Extreme Greed
2024-03-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,16,0.0,0.0,148507.0173,1.0,Extreme Greed
2024-03-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,6,0.0,0.0,25012.139174999997,1.0,Extreme Greed
2024-03-10,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,100.375782,5,20.0751564,0.6,12926.692582,1.0,Extreme Greed
2024-03-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,0.0,0.0,120009.00925,1.0,Extreme Greed
2024-03-11,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,2,0.0,0.0,19061.314599999998,1.0,Extreme Greed
2024-03-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,0.0,0.0,109994.3553,1.0,Extreme Greed
2024-03-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1190.358719,78,15.261009217948718,0.47435897435897434,7205.024667,1.0,Extreme Greed
2024-03-12,0x2c229d22b100a7beb69122eed721cee9b24011dd,121.535562,59,2.0599247796610167,0.23728813559322035,99449.61683,1.0,Extreme Greed
2024-03-12,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,1,0.0,0.0,209.94,1.0,Extreme Greed
2024-03-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,30.727222,42,0.7316005238095238,0.023809523809523808,13860.812745,1.0,Extreme Greed
2024-03-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1467.1002210000001,9,163.0111356666667,0.4444444444444444,282371.698,1.0,Extreme Greed
2024-03-12,0x8477e447846c758f5a675856001ea72298fd9cb5,-158.695661,6,-26.449276833333332,0.0,16252.407500000001,1.0,Extreme Greed
2024-03-12,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,34,0.0,0.0,99999.991037,1.0,Extreme Greed
2024-03-12,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,20925.513222,145,144.3138842896552,0.7241379310344828,565317.019874,1.0,Extreme Greed
2024-04-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-67.60364,5,-13.520728,0.0,99792.53588000001,1.0,Extreme Greed
2024-04-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,47.62389499999999,35,1.360682714285714,0.2571428571428571,203187.53669,1.0,Extreme Greed
2024-04-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,26773.771643,287,93.28840293728223,0.8815331010452961,1574220.04196,1.0,Greed
2024-04-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1026.004099,13,78.92339223076922,1.0,3776.704325,1.0,Greed
2024-04-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,32,0.0,0.0,95987.71009,1.0,Greed
2024-04-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,6,0.0,0.0,53999.33827,1.0,Extreme Greed
2024-04-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,3,0.0,0.0,4999.412731,1.0,Extreme Greed
2024-04-06,0x8477e447846c758f5a675856001ea72298fd9cb5,52.211438,53,0.9851214716981133,0.4716981132075472,24243.41788,1.0,Extreme Greed
2024-04-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,14,0.0,0.0,255022.20739,1.0,Extreme Greed
2024-04-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,11,0.0,0.0,175545.78632,1.0,Extreme Greed
2024-04-08,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,1,0.0,0.0,0.0148834807169,1.0,Extreme Greed
2024-04-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-108604.496278,72,-1508.395781638889,0.0,901551.09052,1.0,Extreme Greed
2024-04-08,0x8477e447846c758f5a675856001ea72298fd9cb5,109.005815,17,6.412106764705882,0.17647058823529413,36193.88766,1.0,Extreme Greed
2024-04-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-14176.51042,10,-1417.651042,0.0,134929.86401,1.0,Extreme Greed
2024-04-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,27,0.0,0.0,135069.21964596535,1.0,Extreme Greed
2024-04-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,1,0.0,0.0,35004.977759999994,1.0,Extreme Greed
2024-04-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1065.785132,33,32.29651915151515,0.15151515151515152,96475.971625,1.0,Extreme Greed
2024-04-10,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,1,0.0,0.0,0.33810461189999996,1.0,Extreme Greed
2024-04-11,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,540.05911,10,54.005911000000005,1.0,19601.33563,1.0,Extreme Greed
2024-04-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2259.351364,26,86.89812938461539,0.5,432210.65523000003,1.0,Extreme Greed
2024-04-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,9066.169646,112,80.94794326785714,0.5357142857142857,18567.70397,1.0,Extreme Greed
2024-04-12,0x2c229d22b100a7beb69122eed721cee9b24011dd,7591.307059,37,205.17046105405404,0.6756756756756757,126798.859413,1.0,Extreme Greed
2024-04-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,910.584797,102,8.927301931372549,0.13725490196078433,81173.18078,1.0,Extreme Greed
2024-04-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,291.35271,13,22.411746923076922,0.23076923076923078,261052.40642,1.0,Extreme Greed
2024-04-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,33.26141600000001,10,3.326141600000001,0.2,6696.076131000001,1.0,Extreme Greed
2024-04-12,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0,1,0.0,0.0,0.09528007164,1.0,Extreme Greed
2024-04-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,274999.139393,44,6249.98044075,1.0,274999.3759,1.0,Extreme Greed
2024-05-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,164.141565,66,2.486993409090909,0.19696969696969696,1703942.66731,1.0,Neutral
2024-05-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-33.45419400000003,72,-0.4646415833333337,0.19444444444444445,770198.24871,1.0,Fear
2024-05-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,19791.026041,180,109.95014467222222,0.9055555555555556,841810.2949559999,1.0,Neutral
2024-05-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4444.4983010000005,10,444.44983010000004,0.7,172531.55694,1.0,Greed
2024-05-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,5296.433789,82,64.59065596341463,0.9146341463414634,305295.18457,1.0,Greed
2024-05-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,965.5522159999999,8,120.69402699999999,1.0,25965.090216,1.0,Greed
2024-05-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,0.0,0.0,23986.044540000003,1.0,Greed
2024-05-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,0.916,2,0.458,0.5,82.3,1.0,Greed
2024-05-06,0x8477e447846c758f5a675856001ea72298fd9cb5,56.055506,54,1.038064925925926,0.2962962962962963,25350.75432,1.0,Greed
2024-05-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,20,0.0,0.0,270298.73488,1.0,Greed
2024-05-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,12,0.0,0.0,1991.1425,1.0,Greed
2024-05-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-4779.219012,17,-281.130530117647,0.0,213738.15505,1.0,Greed
2024-05-08,0x8477e447846c758f5a675856001ea72298fd9cb5,160.44369899999998,17,9.437864647058822,0.4117647058823529,40082.495469999994,1.0,Greed
2024-05-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,2,0.0,0.0,20107.609360000002,1.0,Greed
2024-05-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-8394.889856,44,-190.79295127272727,0.5909090909090909,146567.11354,1.0,Greed
2024-05-09,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,1,0.0,0.0,0.8427951946369999,1.0,Greed
2024-05-10,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,1,0.0,0.0,0.6097209532352,1.0,Greed
2024-05-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5767.161892,36,160.19894144444444,0.6666666666666666,605605.10482,1.0,Greed
2024-05-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,678.4759280000001,10,67.8475928,0.5,200627.22152,1.0,Neutral
2024-05-12,0x271b280974205ca63b716753467d5a371de622ab,208.81746,4,52.204365,0.75,158123.95074,1.0,Greed
2024-05-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,14685.787664,98,149.8549761632653,0.4897959183673469,25406.08335,1.0,Greed
2024-05-12,0x2c229d22b100a7beb69122eed721cee9b24011dd,2069.92634,33,62.7250406060606,0.9090909090909091,29373.48212,1.0,Greed
2024-05-12,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,6,0.0,0.0,61428.490470000004,1.0,Greed
2024-05-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,3174.023699,290,10.944909306896552,0.36551724137931035,170421.22679,1.0,Greed
2024-05-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1435.68724,19,75.56248631578947,0.10526315789473684,761409.1185600001,1.0,Greed
2024-05-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,2,0.0,0.0,588.53396,1.0,Greed
2024-05-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,49999.876084999996,4,12499.969021249999,1.0,49999.912800000006,1.0,Greed
2024-06-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,135.58166400000002,22,6.16280290909091,0.45454545454545453,298521.41284,1.0,Greed
2024-06-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-215.615907,1088,-0.19817638511029412,0.1645220588235294,8047153.469136,1.0,Greed
2024-06-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,6814.825139,82,83.10762364634145,0.8780487804878049,327217.990646,1.0,Greed
2024-06-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,236.33513399999998,16,14.770945874999999,0.25,68223.66744,1.0,Greed
2024-06-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,968.59038,9,107.62115333333333,0.4444444444444444,206016.42648,1.0,Extreme Greed
2024-06-06,0x8477e447846c758f5a675856001ea72298fd9cb5,274.173187,234,1.1716802863247862,0.42735042735042733,137557.83376,1.0,Extreme Greed
2024-06-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,108.87217799999999,24,4.53634075,0.2916666666666667,2490.18429332,1.0,Extreme Greed
2024-06-08,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,215.754798,27,7.9909184444444445,0.2962962962962963,771.00886197,1.0,Greed
2024-06-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,51.56325,80,0.644540625,0.0625,60707.384908,1.0,Greed
2024-06-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,0.0,0.0,34990.67483,1.0,Extreme Greed
2024-06-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-1104.856765,38,-29.07517802631579,0.0,4056.44,1.0,Extreme Greed
2024-06-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,130.487079,22,5.9312308636363635,0.22727272727272727,300130.58184,1.0,Greed
2024-06-11,0x2c229d22b100a7beb69122eed721cee9b24011dd,-3.41119,3,-1.1370633333333333,0.0,2000.5190900000002,1.0,Greed
2024-06-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2821.24842,12,235.10403499999998,0.5833333333333334,121906.39295000001,1.0,Greed
2024-06-12,0x083384f897ee0f19899168e3b1bec365f52a9012,-175611.00005600002,33,-5321.545456242425,0.0,1212300.0,1.0,Greed
2024-06-12,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,34,0.0,0.0,48513.604419999996,1.0,Greed
2024-06-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,389.176232,69,5.640235246376812,0.2318840579710145,8956.58181,1.0,Greed
2024-06-12,0x2c229d22b100a7beb69122eed721cee9b24011dd,-123.870122,9,-13.763346888888888,0.0,20916.396080000002,1.0,Greed
2024-06-12,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,20,0.0,0.0,33151.04106,1.0,Greed
2024-06-12,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,45,0.0,0.0,480326.65345,1.0,Greed
2024-06-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,514.886454,108,4.767467166666666,0.2962962962962963,108996.50833,1.0,Greed
2024-06-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7206.315268,59,122.14093674576272,0.3559322033898305,1482566.50945,1.0,Greed
2024-06-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,1,0.0,0.0,292.1076,1.0,Greed
2024-06-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,74999.848329,25,2999.99393316,1.0,74999.9029,1.0,Greed
2024-07-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-835.681235,97,-8.615270463917525,0.09278350515463918,1048850.051251,1.0,Neutral
2024-07-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,241.24212,15,16.082808,0.13333333333333333,6758.70464,1.0,Neutral
2024-07-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,23,0.0,0.0,49988.1611,1.0,Fear
2024-07-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,656.21704,10,65.621704,0.7,98901.26674,1.0,Fear
2024-07-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,0.0,1,0.0,0.0,47.5908,1.0,Fear
2024-07-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,227.320653,7,32.474379,0.2857142857142857,9768.729818,1.0,Fear
2024-07-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7329.223137999999,52,140.94659880769228,0.5769230769230769,785972.72355,1.0,Fear
2024-07-06,0x8477e447846c758f5a675856001ea72298fd9cb5,1573.244278,374,4.2065355026737965,0.39037433155080214,311530.04929,1.0,Fear
2024-07-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,14,0.0,0.0,1086.1204,1.0,Fear
2024-07-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,61.428942,10,6.1428942,1.0,498.75,1.0,Fear
2024-07-08,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,11,0.0,0.0,0.0450830701291172,1.0,Fear
2024-07-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,1,0.0,0.0,499.99980659999994,1.0,Fear
2024-07-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,188.789255,21,8.989964523809524,0.47619047619047616,1992.724711,1.0,Fear
2024-07-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,21,0.0,0.0,219984.64516000001,1.0,Fear
2024-07-11,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,503.46257599999996,16,31.466410999999997,0.6875,30868.50256,1.0,Fear
2024-07-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,628.96246,2,314.48123,0.5,60628.85038,1.0,Fear
2024-07-11,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,3360.9281,95,35.37819052631579,0.5052631578947369,19837.895983,1.0,Fear
2024-07-12,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,3515.031065,26,135.1935025,0.9615384615384616,52028.638548605624,1.0,Fear
2024-07-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,4008.012049,86,46.60479126744186,0.4186046511627907,13732.261566,1.0,Fear
2024-07-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1040.616939,180,5.781205216666667,0.35,104429.789403,1.0,Fear
